productname,yearmonth,warehouseinventory,inventorycostperunit,month,year,date,productdepartment,productcategory
Hirzl Women's Hybrid Golf Glove,201607,5,0.74919,07,2016,2016-07,Outdoors,Golf Balls
Team Golf Pittsburgh Steelers Putter Grip,201607,7,2.10082,07,2016,2016-07,Outdoors,Accessories
Top Flite Women's 2017 XL Hybrid,201607,9,0.84023,07,2016,2016-07,Outdoors,Golf Apparel
Glove It Urban Brick Golf Towel,201607,3,0.46471,07,2016,2016-07,Outdoors,Trade-In
Nike Dri-FIT Crew Sock 6 Pack,201607,1,0.55459,07,2016,2016-07,Fitness,Hockey
TYR Boys' Team Digi Jammer,201607,5,1.52628,07,2016,2016-07,Golf,Girls' Apparel
Team Golf San Francisco Giants Putter Grip,201607,3,1.31888,07,2016,2016-07,Outdoors,Accessories
Clicgear Rovic Cooler Bag,201607,4,1.18032,07,2016,2016-07,Outdoors,Golf Gloves
Hirzl Men's Hybrid Golf Glove,201607,0,2.30737,07,2016,2016-07,Outdoors,Golf Balls
Titleist Pro V1x Golf Balls,201607,19,1.67535,07,2016,2016-07,Outdoors,Electronics
adidas Men's Germany Black Crest Away Tee,201607,0,0.22251,07,2016,2016-07,Golf,Girls' Apparel
Titleist Pro V1 High Numbers Personalized Gol,201607,0,1.96223,07,2016,2016-07,Outdoors,Electronics
Under Armour Women's Micro G Skulpt Running S,201607,13,1.52432,07,2016,2016-07,Footwear,Boxing & MMA
Under Armour Hustle Storm Medium Duffle Bag,201607,21,0.17059,07,2016,2016-07,Footwear,Fitness Accessories
Under Armour Women's Ignite PIP VI Slide,201607,5,0.4386,07,2016,2016-07,Footwear,Electronics
Bag Boy Beverage Holder,201607,12,2.3322,07,2016,2016-07,Outdoors,Golf Gloves
Under Armour Men's Tech II T-Shirt,201607,15,0.70155,07,2016,2016-07,Fitness,Lacrosse
Team Golf New England Patriots Putter Grip,201607,5,2.15752,07,2016,2016-07,Outdoors,Accessories
Under Armour Men's Compression EV SL Slide,201607,0,1.44516,07,2016,2016-07,Footwear,Electronics
Bridgestone e6 Straight Distance NFL Tennesse,201607,1,1.85292,07,2016,2016-07,Outdoors,Electronics
Glove It Women's Mod Oval Golf Glove,201607,8,1.22058,07,2016,2016-07,Outdoors,Golf Balls
Titleist Pro V1x High Numbers Golf Balls,201607,7,1.74116,07,2016,2016-07,Outdoors,Electronics
Nike Women's Legend V-Neck T-Shirt,201607,2,1.40885,07,2016,2016-07,Fitness,Hockey
Under Armour Kids' Mercenary Slide,201607,2,0.42497,07,2016,2016-07,Footwear,Electronics
adidas Kids' F5 Messi FG Soccer Cleat,201607,7,2.01015,07,2016,2016-07,Fitness,Baseball & Softball
Children's heaters,201607,0,0.12796,07,2016,2016-07,Apparel,Children's Clothing
Web Camera,201607,0,1.54905,07,2016,2016-07,Technology,Cameras
Dell Laptop,201607,33,1.81725,07,2016,2016-07,,
Porcelain crafts,201607,0,1.26192,07,2016,2016-07,Apparel,Crafts
Sports Books,201607,0,0.36764,07,2016,2016-07,Book Shop,Books
DVDs,201607,0,1.97297,07,2016,2016-07,Discs Shop,DVDs
Industrial consumer electronics,201607,0,1.80506,07,2016,2016-07,Technology,Consumer Electronics
Fighting video games,201607,0,1.18653,07,2016,2016-07,Discs Shop,Video Games
Summer dresses,201607,0,0.78809,07,2016,2016-07,Apparel,Women's Clothing
Lawn mower,201607,0,1.35729,07,2016,2016-07,Outdoors,Garden
Adult dog supplies,201607,0,1.10872,07,2016,2016-07,Pet Shop,Pet Supplies
Rock music,201607,0,1.46292,07,2016,2016-07,Discs Shop,Music
Elevation Training Mask 2.0,201607,0,1.45005,07,2016,2016-07,Fitness,Soccer
LIJA Women's Mid-Length Panel Golf Shorts,201607,0,2.28503,07,2016,2016-07,Outdoors,Golf Shoes
Toys,201607,0,1.43895,07,2016,2016-07,Fan Shop,Toys
Brooks Women's Ghost 6 Running Shoe,201607,0,1.58155,07,2016,2016-07,Footwear,Boxing & MMA
Bag Boy M330 Push Cart,201607,0,1.53167,07,2016,2016-07,Outdoors,Golf Gloves
Merrell Women's Grassbow Sport Hiking Shoe,201607,0,0.45293,07,2016,2016-07,Outdoors,Men's Golf Clubs
Nike Men's Free TR 5.0 TB Training Shoe,201607,0,1.17323,07,2016,2016-07,Footwear,As Seen on  TV!
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201607,0,2.14383,07,2016,2016-07,Footwear,Boxing & MMA
First aid kit,201607,0,0.25266,07,2016,2016-07,Health and Beauty,Health and Beauty
CDs of rock,201607,0,1.41031,07,2016,2016-07,Discs Shop,CDs
Polar FT4 Heart Rate Monitor,201607,0,1.12508,07,2016,2016-07,Outdoors,Kids' Golf Clubs
LIJA Women's Argyle Golf Polo,201607,0,0.77672,07,2016,2016-07,Outdoors,Golf Shoes
TaylorMade White Smoke IN-12 Putter,201607,0,0.1466,07,2016,2016-07,Outdoors,Women's Golf Clubs
Fitbit The One Wireless Activity & Sleep Trac,201607,0,0.95751,07,2016,2016-07,Outdoors,Kids' Golf Clubs
Nike Kids' Grade School KD VI Basketball Shoe,201607,0,2.06563,07,2016,2016-07,Fitness,Lacrosse
The North Face Women's Recon Backpack,201607,0,0.28989,07,2016,2016-07,Fan Shop,Hunting & Shooting
Smart watch,201607,0,1.82275,07,2016,2016-07,Fitness,Sporting Goods
Baby sweater,201607,0,0.69322,07,2016,2016-07,Apparel,Baby
MDGolf Pittsburgh Penguins Putter,201607,0,1.64797,07,2016,2016-07,Outdoors,Women's Golf Clubs
Men's gala suit,201607,0,2.03987,07,2016,2016-07,Apparel,Men's Clothing
Merrell Men's All Out Flash Trail Running Sho,201607,0,1.19925,07,2016,2016-07,Outdoors,Men's Golf Clubs
Garmin Approach S3 Golf GPS Watch,201607,0,2.11107,07,2016,2016-07,Outdoors,Trade-In
LIJA Women's Button Golf Dress,201607,0,0.90848,07,2016,2016-07,Outdoors,Golf Shoes
Cleveland Golf Women's 588 RTX CB Satin Chrom,201607,0,1.08936,07,2016,2016-07,Outdoors,Golf Apparel
Merrell Women's Siren Mid Waterproof Hiking B,201607,0,1.49663,07,2016,2016-07,Outdoors,Men's Golf Clubs
TaylorMade Women's RBZ SL Rescue,201607,0,1.29645,07,2016,2016-07,Outdoors,Golf Apparel
Mio ALPHA Heart Rate Monitor/Sport Watch,201607,0,0.78413,07,2016,2016-07,Outdoors,Kids' Golf Clubs
TaylorMade 2017 Purelite Stand Bag,201607,0,2.23763,07,2016,2016-07,Outdoors,Golf Gloves
Cleveland Golf Collegiate My Custom Wedge 588,201607,0,0.21037,07,2016,2016-07,Outdoors,Women's Golf Clubs
adidas Brazuca 2017 Official Match Ball,201607,0,0.8923,07,2016,2016-07,Fitness,Baseball & Softball
Nike Men's Fingertrap Max Training Shoe,201607,0,2.14722,07,2016,2016-07,Fitness,Soccer
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201607,0,2.16744,07,2016,2016-07,Footwear,Strength Training
Nike Men's Kobe IX Elite Low Basketball Shoe,201607,0,1.36899,07,2016,2016-07,Golf,Shop By Sport
Ogio Race Golf Shoes,201607,0,1.23919,07,2016,2016-07,Outdoors,Golf Bags & Carts
insta-bed Neverflat Air Mattress,201607,0,0.92006,07,2016,2016-07,Fan Shop,Hunting & Shooting
GolfBuddy VT3 GPS Watch,201607,0,1.14973,07,2016,2016-07,Outdoors,Kids' Golf Clubs
Merrell Women's Grassbow Sport Waterproof Hik,201607,0,0.86778,07,2016,2016-07,Outdoors,Men's Golf Clubs
Titleist Small Wheeled Travel Cover,201607,0,1.14023,07,2016,2016-07,Outdoors,Golf Gloves
Polar Loop Activity Tracker,201607,0,1.14226,07,2016,2016-07,Outdoors,Kids' Golf Clubs
Pelican Maverick 100X Kayak,201607,0,0.4098,07,2016,2016-07,Fan Shop,Water Sports
Garmin Approach S4 Golf GPS Watch,201607,0,0.97797,07,2016,2016-07,Outdoors,Kids' Golf Clubs
Total Gym 1400,201607,0,0.14036,07,2016,2016-07,Apparel,Cleats
Garmin Forerunner 910XT GPS Watch,201607,0,1.46434,07,2016,2016-07,Outdoors,Kids' Golf Clubs
Titleist Club Glove Travel Cover,201607,0,2.0312,07,2016,2016-07,Outdoors,Golf Gloves
GoPro HERO3+ Black Edition Camera,201607,0,0.75042,07,2016,2016-07,Footwear,Strength Training
Diamondback Boys' Insight 24 Performance Hybr,201607,0,1.0299,07,2016,2016-07,Fitness,Basketball
Diamondback Girls' Clarity 24 Hybrid Bike 201,201607,0,0.95999,07,2016,2016-07,Fitness,Basketball
Stiga Master Series ST3100 Competition Indoor,201607,0,1.93642,07,2016,2016-07,Fitness,Hockey
SOLE E35 Elliptical,201607,19,1.35133,07,2016,2016-07,,
Bushnell Pro X7 Jolt Slope Rangefinder,201607,10,0.71248,07,2016,2016-07,,
SOLE E25 Elliptical,201607,30,1.08246,07,2016,2016-07,,
Bowflex SelectTech 1090 Dumbbells,201607,18,0.13271,07,2016,2016-07,,
Perfect Fitness Perfect Rip Deck,201606,211,1.18549,06,2016,2016-06,Apparel,Cleats
Nike Men's Dri-FIT Victory Golf Polo,201606,417,0.82901,06,2016,2016-06,Golf,Women's Apparel
O'Brien Men's Neoprene Life Vest,201606,190,0.40214,06,2016,2016-06,Fan Shop,Indoor/Outdoor Games
Nike Men's Free 5.0+ Running Shoe,201606,307,0.89084,06,2016,2016-06,Footwear,Cardio Equipment
Under Armour Girls' Toddler Spine Surge Runni,201606,81,0.78677,06,2016,2016-06,Golf,Shop By Sport
Nike Men's CJ Elite 2 TD Football Cleat,201606,82,2.00835,06,2016,2016-06,Apparel,Men's Footwear
Field & Stream Sportsman 16 Gun Fire Safe,201606,131,1.99896,06,2016,2016-06,Fan Shop,Fishing
Pelican Sunstream 100 Kayak,201606,55,2.26268,06,2016,2016-06,Fan Shop,Water Sports
Diamondback Women's Serene Classic Comfort Bi,201606,109,0.87985,06,2016,2016-06,Fan Shop,Camping & Hiking
ENO Atlas Hammock Straps,201606,13,1.43359,06,2016,2016-06,Fan Shop,Hunting & Shooting
Nike Men's Comfort 2 Slide,201606,1,2.06565,06,2016,2016-06,Fitness,Tennis & Racquet
adidas Youth Germany Black/Red Away Match Soc,201606,5,1.71709,06,2016,2016-06,Golf,Girls' Apparel
Team Golf St. Louis Cardinals Putter Grip,201606,1,1.87768,06,2016,2016-06,Outdoors,Accessories
LIJA Women's Eyelet Sleeveless Golf Polo,201606,1,1.61481,06,2016,2016-06,Outdoors,Golf Shoes
adidas Men's F10 Messi TRX FG Soccer Cleat,201606,28,0.80823,06,2016,2016-06,Fitness,Baseball & Softball
Glove It Women's Imperial Golf Glove,201606,4,0.36177,06,2016,2016-06,Outdoors,Golf Balls
Glove It Imperial Golf Towel,201606,9,2.11287,06,2016,2016-06,Outdoors,Trade-In
Bridgestone e6 Straight Distance NFL Carolina,201606,22,1.09614,06,2016,2016-06,Outdoors,Electronics
Glove It Women's Mod Oval 3-Zip Carry All Gol,201606,4,2.00742,06,2016,2016-06,Outdoors,Trade-In
Columbia Men's PFG Anchor Tough T-Shirt,201606,2,1.02685,06,2016,2016-06,Golf,Shop By Sport
Under Armour Women's Ignite Slide,201606,1,2.18586,06,2016,2016-06,Footwear,Electronics
Team Golf Tennessee Volunteers Putter Grip,201606,1,1.77674,06,2016,2016-06,Outdoors,Accessories
Titleist Pro V1x High Numbers Personalized Go,201606,0,1.07446,06,2016,2016-06,Outdoors,Electronics
Nike Men's Deutschland Weltmeister Winners Bl,201606,2,1.15332,06,2016,2016-06,Golf,Girls' Apparel
Bridgestone e6 Straight Distance NFL San Dieg,201606,0,2.28164,06,2016,2016-06,Outdoors,Electronics
Nike Women's Tempo Shorts,201606,1,1.57255,06,2016,2016-06,Footwear,Cardio Equipment
Team Golf Texas Longhorns Putter Grip,201606,2,0.5364,06,2016,2016-06,Outdoors,Accessories
Hirzl Women's Soffft Flex Golf Glove,201606,9,1.05888,06,2016,2016-06,Outdoors,Golf Balls
Clicgear 8.0 Shoe Brush,201606,6,0.71068,06,2016,2016-06,Outdoors,Golf Gloves
Hirzl Women's Hybrid Golf Glove,201606,13,0.20821,06,2016,2016-06,Outdoors,Golf Balls
Team Golf Pittsburgh Steelers Putter Grip,201606,5,0.60011,06,2016,2016-06,Outdoors,Accessories
Top Flite Women's 2017 XL Hybrid,201606,0,1.35883,06,2016,2016-06,Outdoors,Golf Apparel
Glove It Urban Brick Golf Towel,201606,2,1.19464,06,2016,2016-06,Outdoors,Trade-In
Nike Dri-FIT Crew Sock 6 Pack,201606,0,1.91108,06,2016,2016-06,Fitness,Hockey
TYR Boys' Team Digi Jammer,201606,9,1.35515,06,2016,2016-06,Golf,Girls' Apparel
Team Golf San Francisco Giants Putter Grip,201606,6,1.46688,06,2016,2016-06,Outdoors,Accessories
Clicgear Rovic Cooler Bag,201606,13,1.46389,06,2016,2016-06,Outdoors,Golf Gloves
Hirzl Men's Hybrid Golf Glove,201606,5,0.15263,06,2016,2016-06,Outdoors,Golf Balls
Titleist Pro V1x Golf Balls,201606,1,2.252,06,2016,2016-06,Outdoors,Electronics
adidas Men's Germany Black Crest Away Tee,201606,13,0.4189,06,2016,2016-06,Golf,Girls' Apparel
Titleist Pro V1 High Numbers Personalized Gol,201606,2,1.1438,06,2016,2016-06,Outdoors,Electronics
Under Armour Women's Micro G Skulpt Running S,201606,2,2.22047,06,2016,2016-06,Footwear,Boxing & MMA
Under Armour Hustle Storm Medium Duffle Bag,201606,0,0.53475,06,2016,2016-06,Footwear,Fitness Accessories
Under Armour Women's Ignite PIP VI Slide,201606,1,0.30086,06,2016,2016-06,Footwear,Electronics
Bag Boy Beverage Holder,201606,6,1.12419,06,2016,2016-06,Outdoors,Golf Gloves
Under Armour Men's Tech II T-Shirt,201606,1,2.29671,06,2016,2016-06,Fitness,Lacrosse
Team Golf New England Patriots Putter Grip,201606,9,0.2204,06,2016,2016-06,Outdoors,Accessories
Under Armour Men's Compression EV SL Slide,201606,0,0.1395,06,2016,2016-06,Footwear,Electronics
Bridgestone e6 Straight Distance NFL Tennesse,201606,10,0.81946,06,2016,2016-06,Outdoors,Electronics
Glove It Women's Mod Oval Golf Glove,201606,0,0.90173,06,2016,2016-06,Outdoors,Golf Balls
Titleist Pro V1x High Numbers Golf Balls,201606,9,1.55865,06,2016,2016-06,Outdoors,Electronics
Nike Women's Legend V-Neck T-Shirt,201606,1,1.37856,06,2016,2016-06,Fitness,Hockey
Under Armour Kids' Mercenary Slide,201606,1,0.32009,06,2016,2016-06,Footwear,Electronics
adidas Kids' F5 Messi FG Soccer Cleat,201606,9,2.034,06,2016,2016-06,Fitness,Baseball & Softball
Children's heaters,201606,0,0.83727,06,2016,2016-06,Apparel,Children's Clothing
Web Camera,201606,0,2.11793,06,2016,2016-06,Technology,Cameras
Dell Laptop,201606,33,0.63669,06,2016,2016-06,,
Porcelain crafts,201606,0,0.48313,06,2016,2016-06,Apparel,Crafts
Sports Books,201606,0,1.29887,06,2016,2016-06,Book Shop,Books
DVDs,201606,0,1.13783,06,2016,2016-06,Discs Shop,DVDs
Industrial consumer electronics,201606,0,0.48768,06,2016,2016-06,Technology,Consumer Electronics
Fighting video games,201606,0,1.68304,06,2016,2016-06,Discs Shop,Video Games
Summer dresses,201606,0,0.75499,06,2016,2016-06,Apparel,Women's Clothing
Lawn mower,201606,0,0.11182,06,2016,2016-06,Outdoors,Garden
Adult dog supplies,201606,0,0.63686,06,2016,2016-06,Pet Shop,Pet Supplies
Rock music,201606,0,1.68552,06,2016,2016-06,Discs Shop,Music
Elevation Training Mask 2.0,201606,0,1.28761,06,2016,2016-06,Fitness,Soccer
LIJA Women's Mid-Length Panel Golf Shorts,201606,0,1.86812,06,2016,2016-06,Outdoors,Golf Shoes
Toys,201606,0,1.32797,06,2016,2016-06,Fan Shop,Toys
Brooks Women's Ghost 6 Running Shoe,201606,0,0.10829,06,2016,2016-06,Footwear,Boxing & MMA
Bag Boy M330 Push Cart,201606,0,1.40155,06,2016,2016-06,Outdoors,Golf Gloves
Merrell Women's Grassbow Sport Hiking Shoe,201606,0,1.55602,06,2016,2016-06,Outdoors,Men's Golf Clubs
Nike Men's Free TR 5.0 TB Training Shoe,201606,0,0.21469,06,2016,2016-06,Footwear,As Seen on  TV!
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201606,0,1.00895,06,2016,2016-06,Footwear,Boxing & MMA
First aid kit,201606,0,1.66089,06,2016,2016-06,Health and Beauty,Health and Beauty
CDs of rock,201606,0,1.84032,06,2016,2016-06,Discs Shop,CDs
Polar FT4 Heart Rate Monitor,201606,0,0.98266,06,2016,2016-06,Outdoors,Kids' Golf Clubs
LIJA Women's Argyle Golf Polo,201606,0,1.29457,06,2016,2016-06,Outdoors,Golf Shoes
TaylorMade White Smoke IN-12 Putter,201606,0,1.47026,06,2016,2016-06,Outdoors,Women's Golf Clubs
Fitbit The One Wireless Activity & Sleep Trac,201606,0,1.34924,06,2016,2016-06,Outdoors,Kids' Golf Clubs
Nike Kids' Grade School KD VI Basketball Shoe,201606,0,1.03941,06,2016,2016-06,Fitness,Lacrosse
The North Face Women's Recon Backpack,201606,0,1.1801,06,2016,2016-06,Fan Shop,Hunting & Shooting
Smart watch,201606,0,1.54239,06,2016,2016-06,Fitness,Sporting Goods
Baby sweater,201606,0,1.95761,06,2016,2016-06,Apparel,Baby
MDGolf Pittsburgh Penguins Putter,201606,0,2.32223,06,2016,2016-06,Outdoors,Women's Golf Clubs
Men's gala suit,201606,0,2.04327,06,2016,2016-06,Apparel,Men's Clothing
Merrell Men's All Out Flash Trail Running Sho,201606,0,1.39561,06,2016,2016-06,Outdoors,Men's Golf Clubs
Garmin Approach S3 Golf GPS Watch,201606,0,0.3348,06,2016,2016-06,Outdoors,Trade-In
LIJA Women's Button Golf Dress,201606,0,2.17633,06,2016,2016-06,Outdoors,Golf Shoes
Cleveland Golf Women's 588 RTX CB Satin Chrom,201606,0,0.88038,06,2016,2016-06,Outdoors,Golf Apparel
Merrell Women's Siren Mid Waterproof Hiking B,201606,0,1.98608,06,2016,2016-06,Outdoors,Men's Golf Clubs
TaylorMade Women's RBZ SL Rescue,201606,0,2.07351,06,2016,2016-06,Outdoors,Golf Apparel
Mio ALPHA Heart Rate Monitor/Sport Watch,201606,0,0.80054,06,2016,2016-06,Outdoors,Kids' Golf Clubs
TaylorMade 2017 Purelite Stand Bag,201606,0,0.18,06,2016,2016-06,Outdoors,Golf Gloves
Cleveland Golf Collegiate My Custom Wedge 588,201606,0,1.95956,06,2016,2016-06,Outdoors,Women's Golf Clubs
adidas Brazuca 2017 Official Match Ball,201606,0,1.86795,06,2016,2016-06,Fitness,Baseball & Softball
Nike Men's Fingertrap Max Training Shoe,201606,0,2.17702,06,2016,2016-06,Fitness,Soccer
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201606,0,0.16517,06,2016,2016-06,Footwear,Strength Training
Nike Men's Kobe IX Elite Low Basketball Shoe,201606,0,1.55561,06,2016,2016-06,Golf,Shop By Sport
Ogio Race Golf Shoes,201606,0,2.27368,06,2016,2016-06,Outdoors,Golf Bags & Carts
insta-bed Neverflat Air Mattress,201606,0,0.76755,06,2016,2016-06,Fan Shop,Hunting & Shooting
GolfBuddy VT3 GPS Watch,201606,0,1.2083,06,2016,2016-06,Outdoors,Kids' Golf Clubs
Merrell Women's Grassbow Sport Waterproof Hik,201606,0,2.25981,06,2016,2016-06,Outdoors,Men's Golf Clubs
Titleist Small Wheeled Travel Cover,201606,0,0.31841,06,2016,2016-06,Outdoors,Golf Gloves
Polar Loop Activity Tracker,201606,0,1.87077,06,2016,2016-06,Outdoors,Kids' Golf Clubs
Pelican Maverick 100X Kayak,201606,0,1.94927,06,2016,2016-06,Fan Shop,Water Sports
Garmin Approach S4 Golf GPS Watch,201606,0,1.34553,06,2016,2016-06,Outdoors,Kids' Golf Clubs
Total Gym 1400,201606,0,0.51864,06,2016,2016-06,Apparel,Cleats
Garmin Forerunner 910XT GPS Watch,201606,0,1.43029,06,2016,2016-06,Outdoors,Kids' Golf Clubs
Titleist Club Glove Travel Cover,201606,0,2.34453,06,2016,2016-06,Outdoors,Golf Gloves
GoPro HERO3+ Black Edition Camera,201606,0,0.92438,06,2016,2016-06,Footwear,Strength Training
Diamondback Boys' Insight 24 Performance Hybr,201606,0,2.24989,06,2016,2016-06,Fitness,Basketball
Diamondback Girls' Clarity 24 Hybrid Bike 201,201606,0,1.28482,06,2016,2016-06,Fitness,Basketball
Stiga Master Series ST3100 Competition Indoor,201606,0,1.5036,06,2016,2016-06,Fitness,Hockey
SOLE E35 Elliptical,201606,3,0.62486,06,2016,2016-06,,
Bushnell Pro X7 Jolt Slope Rangefinder,201606,28,1.59053,06,2016,2016-06,,
SOLE E25 Elliptical,201606,1,2.19423,06,2016,2016-06,,
Bowflex SelectTech 1090 Dumbbells,201606,7,0.43965,06,2016,2016-06,,
Perfect Fitness Perfect Rip Deck,201605,884,2.13911,05,2016,2016-05,Apparel,Cleats
Nike Men's Dri-FIT Victory Golf Polo,201605,204,1.85538,05,2016,2016-05,Golf,Women's Apparel
O'Brien Men's Neoprene Life Vest,201605,136,1.46267,05,2016,2016-05,Fan Shop,Indoor/Outdoor Games
Nike Men's Free 5.0+ Running Shoe,201605,261,2.24123,05,2016,2016-05,Footwear,Cardio Equipment
Under Armour Girls' Toddler Spine Surge Runni,201605,212,2.03571,05,2016,2016-05,Golf,Shop By Sport
Nike Men's CJ Elite 2 TD Football Cleat,201605,17,1.42351,05,2016,2016-05,Apparel,Men's Footwear
Field & Stream Sportsman 16 Gun Fire Safe,201605,32,2.29813,05,2016,2016-05,Fan Shop,Fishing
Pelican Sunstream 100 Kayak,201605,95,0.9796,05,2016,2016-05,Fan Shop,Water Sports
Diamondback Women's Serene Classic Comfort Bi,201605,39,0.81197,05,2016,2016-05,Fan Shop,Camping & Hiking
ENO Atlas Hammock Straps,201605,2,1.27434,05,2016,2016-05,Fan Shop,Hunting & Shooting
Nike Men's Comfort 2 Slide,201605,0,1.78395,05,2016,2016-05,Fitness,Tennis & Racquet
adidas Youth Germany Black/Red Away Match Soc,201605,16,0.38547,05,2016,2016-05,Golf,Girls' Apparel
Team Golf St. Louis Cardinals Putter Grip,201605,10,0.93383,05,2016,2016-05,Outdoors,Accessories
LIJA Women's Eyelet Sleeveless Golf Polo,201605,17,1.85429,05,2016,2016-05,Outdoors,Golf Shoes
adidas Men's F10 Messi TRX FG Soccer Cleat,201605,34,1.55229,05,2016,2016-05,Fitness,Baseball & Softball
Glove It Women's Imperial Golf Glove,201605,3,0.28524,05,2016,2016-05,Outdoors,Golf Balls
Glove It Imperial Golf Towel,201605,1,0.79307,05,2016,2016-05,Outdoors,Trade-In
Bridgestone e6 Straight Distance NFL Carolina,201605,10,0.38621,05,2016,2016-05,Outdoors,Electronics
Glove It Women's Mod Oval 3-Zip Carry All Gol,201605,4,0.22796,05,2016,2016-05,Outdoors,Trade-In
Columbia Men's PFG Anchor Tough T-Shirt,201605,6,0.71828,05,2016,2016-05,Golf,Shop By Sport
Under Armour Women's Ignite Slide,201605,0,2.08293,05,2016,2016-05,Footwear,Electronics
Team Golf Tennessee Volunteers Putter Grip,201605,2,0.70987,05,2016,2016-05,Outdoors,Accessories
Titleist Pro V1x High Numbers Personalized Go,201605,3,1.14465,05,2016,2016-05,Outdoors,Electronics
Nike Men's Deutschland Weltmeister Winners Bl,201605,16,0.17243,05,2016,2016-05,Golf,Girls' Apparel
Bridgestone e6 Straight Distance NFL San Dieg,201605,4,1.5226,05,2016,2016-05,Outdoors,Electronics
Nike Women's Tempo Shorts,201605,6,0.49427,05,2016,2016-05,Footwear,Cardio Equipment
Team Golf Texas Longhorns Putter Grip,201605,8,2.11849,05,2016,2016-05,Outdoors,Accessories
Hirzl Women's Soffft Flex Golf Glove,201605,0,1.69198,05,2016,2016-05,Outdoors,Golf Balls
Clicgear 8.0 Shoe Brush,201605,17,1.0454,05,2016,2016-05,Outdoors,Golf Gloves
Hirzl Women's Hybrid Golf Glove,201605,0,2.11366,05,2016,2016-05,Outdoors,Golf Balls
Team Golf Pittsburgh Steelers Putter Grip,201605,16,0.18631,05,2016,2016-05,Outdoors,Accessories
Top Flite Women's 2017 XL Hybrid,201605,0,1.26954,05,2016,2016-05,Outdoors,Golf Apparel
Glove It Urban Brick Golf Towel,201605,12,0.9881,05,2016,2016-05,Outdoors,Trade-In
Nike Dri-FIT Crew Sock 6 Pack,201605,2,0.8386,05,2016,2016-05,Fitness,Hockey
TYR Boys' Team Digi Jammer,201605,0,0.14644,05,2016,2016-05,Golf,Girls' Apparel
